DATE,YEAR,MONTH_NAME,MONTHYEAR,SALES,COST_OF_SALES,QUANTITY_SOLD,SALES_PER_UNIT_PRICE,FRACTION_DAILY_GROSS_PROFIT,FRACTION_DAILY_GROSS_PROFIT_PER_UNIT,SALES_TYPE
2016-06-09,2016,Jun,Jun 2016,138752.52760,143791.47810,3953,35.10056352138,-0.03631609879,-0.036316098792,Regular
2016-06-10,2016,Jun,Jun 2016,252458.26220,261502.38180,7190,35.11241477051,-0.03582421712,-0.035824217125,Regular
2016-06-11,2016,Jun,Jun 2016,293917.85250,311853.52050,8577,34.26814183281,-0.06102272403,-0.061022724028,Regular
2016-06-12,2016,Jun,Jun 2016,138350.12180,143346.67460,3943,35.08752772001,-0.03611527576,-0.036115275758,Regular
2016-06-13,2016,Jun,Jun 2016,130067.27560,134950.56650,3707,35.08693703804,-0.03754434678,-0.037544346781,Regular
2016-06-14,2016,Jun,Jun 2016,107168.66110,111173.15850,3054,35.09124462999,-0.03736630988,-0.037366309879,Regular
2016-06-15,2016,Jun,Jun 2016,224030.55440,237934.73420,6541,34.25019941905,-0.06206376553,-0.062063765531,Regular
2016-06-16,2016,Jun,Jun 2016,201918.22210,209095.56970,5749,35.12232076883,-0.03554581417,-0.035545814168,Regular
2016-06-17,2016,Jun,Jun 2016,329344.26830,341253.32960,9385,35.09262315397,-0.03615991668,-0.036159916678,Regular
2016-06-18,2016,Jun,Jun 2016,308642.97720,327672.04150,9012,34.24800013316,-0.06165396820,-0.061653968195,Regular
2016-06-19,2016,Jun,Jun 2016,134472.40660,139385.87620,3831,35.10112414513,-0.03653886864,-0.036538868637,Regular
2016-06-20,2016,Jun,Jun 2016,143809.72060,148953.91090,4097,35.10122543324,-0.03577081075,-0.035770810753,Regular
2016-06-21,2016,Jun,Jun 2016,123252.15110,127533.00930,3509,35.12457996580,-0.03473252322,-0.034732523220,Regular
2016-06-22,2016,Jun,Jun 2016,40067.15121,34559.08452,953,42.04318070304,0.13747088385,0.137470883845,Regular
2016-06-23,2016,Jun,Jun 2016,143752.73680,155659.53370,4305,33.39204106852,-0.08282831454,-0.082828314543,Regular
2016-06-24,2016,Jun,Jun 2016,389904.00860,422372.58160,11667,33.41938875461,-0.08327324748,-0.083273247476,Regular
2016-06-25,2016,Jun,Jun 2016,461280.78560,498910.32900,13793,33.44310777931,-0.08157622120,-0.081576221197,Promotion
2016-06-26,2016,Jun,Jun 2016,221578.69680,240449.62230,6641,33.36526077398,-0.08516579334,-0.085165793339,Regular
2016-06-27,2016,Jun,Jun 2016,253702.22300,274426.08030,7593,33.41264625313,-0.08168575370,-0.081685753696,Regular
2016-06-28,2016,Jun,Jun 2016,200616.07620,217104.57970,6007,33.39704947561,-0.08218934301,-0.082189343009,Regular
2016-06-29,2016,Jun,Jun 2016,211700.81320,229023.81070,6345,33.36498237983,-0.08182773244,-0.081827732441,Regular
2016-06-30,2016,Jun,Jun 2016,282757.71140,305894.18010,8482,33.33620742749,-0.08182435975,-0.081824359751,Regular
2016-07-01,2016,Jul,Jul 2016,479010.15670,517742.19260,14344,33.39446156581,-0.08085848569,-0.080858485688,Promotion
2016-07-02,2016,Jul,Jul 2016,454543.28580,490487.02460,13609,33.40019735469,-0.07907660265,-0.079076602654,Promotion
2016-07-03,2016,Jul,Jul 2016,242185.18070,261534.91200,7259,33.36343583138,-0.07989642985,-0.079896429848,Regular
2016-07-04,2016,Jul,Jul 2016,281531.68560,304052.47700,8431,33.39244284189,-0.07999380728,-0.079993807276,Regular
2016-07-05,2016,Jul,Jul 2016,219363.22010,237026.35050,6577,33.35308196746,-0.08052001786,-0.080520017859,Regular
2016-07-06,2016,Jul,Jul 2016,204005.58220,219722.89500,6098,33.45450675631,-0.07704354278,-0.077043542782,Regular
2016-07-07,2016,Jul,Jul 2016,69579.06846,59598.91780,1654,42.06715142684,0.14343610630,0.143436106302,Regular
2016-07-08,2016,Jul,Jul 2016,87184.74003,74654.52042,2073,42.05727931983,0.14372033002,0.143720330022,Regular
2016-07-09,2016,Jul,Jul 2016,78700.43605,67367.38324,1871,42.06330093533,0.14400241446,0.144002414457,Regular
2016-07-10,2016,Jul,Jul 2016,39809.55909,34091.56966,946,42.08198635307,0.14363357848,0.143633578485,Regular
2016-07-11,2016,Jul,Jul 2016,45839.23877,39231.19537,1090,42.05434749541,0.14415691834,0.144156918337,Regular
2016-07-12,2016,Jul,Jul 2016,36851.76375,31574.32547,876,42.06822345890,0.14320721027,0.143207210265,Regular
2016-07-13,2016,Jul,Jul 2016,33225.67047,28489.08140,790,42.05781072152,0.14255811856,0.142558118557,Regular
2016-07-14,2016,Jul,Jul 2016,30423.39146,26053.79672,723,42.07937961272,0.14362615508,0.143626155083,Regular
2016-07-15,2016,Jul,Jul 2016,80345.63766,68788.09454,1910,42.06577887958,0.14384779879,0.143847798793,Regular
2016-07-16,2016,Jul,Jul 2016,95297.33863,81655.85773,2266,42.05531272286,0.14314650436,0.143146504363,Regular
2016-07-17,2016,Jul,Jul 2016,45324.05453,38809.80890,1078,42.04457748609,0.14372601255,0.143726012546,Regular
2016-07-18,2016,Jul,Jul 2016,51604.11841,44222.78448,1227,42.05714621842,0.14303769074,0.143037690739,Regular
2016-07-19,2016,Jul,Jul 2016,37870.11903,32436.79597,900,42.07791003333,0.14347256357,0.143472563572,Regular
2016-07-20,2016,Jul,Jul 2016,42723.52446,36607.39066,1016,42.05071305118,0.14315611545,0.143156115449,Regular
2016-07-21,2016,Jul,Jul 2016,35169.91581,30133.31864,836,42.06927728469,0.14320754128,0.143207541275,Regular
2016-07-22,2016,Jul,Jul 2016,61148.20501,52384.44748,1454,42.05516162999,0.14331994747,0.143319947471,Regular
2016-07-23,2016,Jul,Jul 2016,77171.70180,66113.83204,1835,42.05542332425,0.14328917857,0.143289178573,Regular
2016-07-24,2016,Jul,Jul 2016,40881.35491,35019.11264,972,42.05900710905,0.14339647702,0.143396477022,Regular
2016-07-25,2016,Jul,Jul 2016,43085.59501,36887.36617,1024,42.07577637695,0.14385849467,0.143858494668,Regular
2016-07-26,2016,Jul,Jul 2016,43894.99343,37604.65842,1044,42.04501286398,0.14330415654,0.143304156544,Regular
2016-07-27,2016,Jul,Jul 2016,67780.72889,58196.14599,1611,42.07369887647,0.14140572191,0.141405721906,Regular
2016-07-28,2016,Jul,Jul 2016,51907.94315,44544.63074,1234,42.06478375203,0.14185328802,0.141853288017,Regular
2016-07-29,2016,Jul,Jul 2016,93508.63389,80346.69413,2223,42.06416279352,0.14075641160,0.140756411600,Regular
2016-07-30,2016,Jul,Jul 2016,95343.59551,81874.28886,2267,42.05716608293,0.14127122622,0.141271226221,Regular
2016-07-31,2016,Jul,Jul 2016,59514.99233,51145.40334,1415,42.06006525088,0.14062992638,0.140629926382,Regular
2016-08-01,2016,Aug,Aug 2016,65133.96620,55946.05656,1548,42.07620555556,0.14106172518,0.141061725180,Regular
2016-08-02,2016,Aug,Aug 2016,70641.25372,60629.55300,1679,42.07340900536,0.14172597728,0.141725977283,Regular
2016-08-03,2016,Aug,Aug 2016,48442.17148,41610.78394,1152,42.05049607639,0.14102149700,0.141021496999,Regular
2016-08-04,2016,Aug,Aug 2016,46291.37192,39783.36067,1101,42.04484279746,0.14058799686,0.140587996857,Regular
2016-08-05,2016,Aug,Aug 2016,73453.14329,63386.49259,1746,42.06938332761,0.13704860336,0.137048603356,Regular
2016-08-06,2016,Aug,Aug 2016,71508.89795,61500.57465,1700,42.06405761765,0.13995913218,0.139959132177,Regular
2016-08-07,2016,Aug,Aug 2016,30066.12618,25872.48835,715,42.05052612587,0.13948048395,0.139480483947,Regular
2016-08-08,2016,Aug,Aug 2016,37726.61590,32490.13602,897,42.05865763657,0.13880067838,0.138800678383,Regular
2016-08-09,2016,Aug,Aug 2016,30831.69463,26577.07945,733,42.06233919509,0.13799485338,0.137994853382,Regular
2016-08-10,2016,Aug,Aug 2016,146811.45510,155135.62910,4282,34.28572048108,-0.05669975816,-0.056699758165,Regular
2016-08-11,2016,Aug,Aug 2016,99867.32962,103826.70140,2867,34.83339017091,-0.03964631672,-0.039646316719,Regular
2016-08-12,2016,Aug,Aug 2016,210664.86280,220379.27670,6082,34.63743222624,-0.04611311906,-0.046113119060,Regular
2016-08-13,2016,Aug,Aug 2016,266271.03910,281658.41830,7771,34.26470712907,-0.05778840708,-0.057788407076,Regular
2016-08-14,2016,Aug,Aug 2016,123084.03910,129601.52720,3576,34.41947402125,-0.05295152928,-0.052951529278,Regular
2016-08-15,2016,Aug,Aug 2016,162727.52480,168580.17060,4649,35.00269408475,-0.03596592406,-0.035965924063,Regular
2016-08-16,2016,Aug,Aug 2016,114708.94600,119758.06170,3302,34.73923258631,-0.04401675611,-0.044016756113,Regular
2016-08-17,2016,Aug,Aug 2016,122318.90750,128298.34350,3536,34.59245121606,-0.04888398795,-0.048883987948,Regular
2016-08-18,2016,Aug,Aug 2016,112010.34450,117374.19160,3236,34.61382710136,-0.04788706904,-0.047887069038,Regular
2016-08-19,2016,Aug,Aug 2016,229861.47030,241090.13360,6646,34.58643850436,-0.04884969754,-0.048849697539,Regular
2016-08-20,2016,Aug,Aug 2016,249981.24970,262145.17730,7220,34.62344178670,-0.04865935991,-0.048659359911,Regular
2016-08-21,2016,Aug,Aug 2016,136480.24910,143734.22720,3958,34.48212458312,-0.05315038731,-0.053150387311,Regular
2016-08-22,2016,Aug,Aug 2016,127369.80260,133350.16140,3672,34.68676541394,-0.04695272096,-0.046952720958,Regular
2016-08-23,2016,Aug,Aug 2016,43537.72816,37649.38753,1035,42.06543783575,0.13524685092,0.135246850923,Regular
2016-08-24,2016,Aug,Aug 2016,120407.41330,127699.41590,3549,33.92713815159,-0.06056107677,-0.060561076766,Regular
2016-08-25,2016,Aug,Aug 2016,226375.54310,240429.68550,6647,34.05679902212,-0.06208330727,-0.062083307267,Regular
2016-08-26,2016,Aug,Aug 2016,337900.17820,358772.25040,9908,34.10377252725,-0.06176993546,-0.061769935462,Regular
2016-08-27,2016,Aug,Aug 2016,355069.54010,376755.56450,10393,34.16429713269,-0.06107542876,-0.061075428756,Regular
2016-08-28,2016,Aug,Aug 2016,153893.68520,163401.32920,4507,34.14548151764,-0.06178059865,-0.061780598649,Regular
2016-08-29,2016,Aug,Aug 2016,159625.74090,169479.10610,4672,34.16646851455,-0.06172792148,-0.061727921477,Regular
2016-08-30,2016,Aug,Aug 2016,133961.96700,142299.91780,3924,34.13913532110,-0.06224117924,-0.062241179245,Regular
2016-08-31,2016,Aug,Aug 2016,236305.15640,250572.45340,6918,34.15801624747,-0.06037657924,-0.060376579239,Regular
2016-09-01,2016,Sep,Sep 2016,313491.73510,333030.87570,9183,34.13827018404,-0.06232745049,-0.062327450495,Regular
2016-09-02,2016,Sep,Sep 2016,370355.00170,392493.08270,10830,34.19713773777,-0.05977529910,-0.059775299100,Regular
2016-09-03,2016,Sep,Sep 2016,369091.05540,391842.50140,10800,34.17509772222,-0.06164182433,-0.061641824333,Regular
2016-09-04,2016,Sep,Sep 2016,209026.01970,222163.72890,6119,34.16016010786,-0.06285202779,-0.062852027795,Regular
2016-09-05,2016,Sep,Sep 2016,228177.31680,242589.58720,6685,34.13273250561,-0.06316259040,-0.063162590402,Regular
2016-09-06,2016,Sep,Sep 2016,154494.78200,164108.82640,4519,34.18782518256,-0.06222892628,-0.062228926282,Regular
2016-09-07,2016,Sep,Sep 2016,50736.47417,43830.19685,1206,42.07004491708,0.13612056086,0.136120560858,Regular
2016-09-08,2016,Sep,Sep 2016,43292.14924,37391.68089,1029,42.07205951409,0.13629418852,0.136294188521,Regular
2016-09-09,2016,Sep,Sep 2016,77335.91860,69612.12670,1917,40.34215889411,0.09987328062,0.099873280616,Regular
2016-09-10,2016,Sep,Sep 2016,85070.23489,76591.85292,2108,40.35589890417,0.09966331915,0.099663319150,Regular
2016-09-11,2016,Sep,Sep 2016,48831.66611,44014.23202,1211,40.32342370768,0.09865389559,0.098653895592,Regular
2016-09-12,2016,Sep,Sep 2016,52075.15718,46884.14251,1291,40.33706985283,0.09968313014,0.099683130136,Regular
2016-09-13,2016,Sep,Sep 2016,30424.72626,27398.58813,755,40.29765067550,0.09946311773,0.099463117733,Regular
2016-09-14,2016,Sep,Sep 2016,20495.11303,18375.05261,508,40.34471068898,0.10344224093,0.103442240933,Regular
2016-09-15,2016,Sep,Sep 2016,40742.17168,36464.75981,1010,40.33878384158,0.10498733115,0.104987331151,Regular
2016-09-16,2016,Sep,Sep 2016,69864.83699,62545.19068,1733,40.31438949221,0.10476867370,0.104768673704,Regular
2016-09-17,2016,Sep,Sep 2016,100120.71110,89572.40762,2482,40.33872324738,0.10535585858,0.105355858584,Regular
2016-09-18,2016,Sep,Sep 2016,49825.09704,44593.79688,1235,40.34420812955,0.10499327589,0.104993275894,Regular
2016-09-19,2016,Sep,Sep 2016,46566.46205,41660.44043,1155,40.31728316017,0.10535525793,0.105355257926,Regular
2016-09-20,2016,Sep,Sep 2016,37923.76586,34031.14949,940,40.34443176596,0.10264319172,0.102643191722,Regular
2016-09-21,2016,Sep,Sep 2016,50084.81270,44832.21260,1241,40.35843086221,0.10487410887,0.104874108873,Regular
2016-09-22,2016,Sep,Sep 2016,41885.82828,37565.47859,1039,40.31359795958,0.10314585786,0.103145857857,Regular
2016-09-23,2016,Sep,Sep 2016,147503.57320,131964.51580,3657,40.33458386656,0.10534698966,0.105346989655,Regular
2016-09-24,2016,Sep,Sep 2016,151639.18380,135498.16320,3758,40.35103347525,0.10644359984,0.106443599837,Regular
2016-09-25,2016,Sep,Sep 2016,72457.29759,64758.50417,1797,40.32125631052,0.10625283686,0.106252836858,Regular
2016-09-26,2016,Sep,Sep 2016,67355.06118,60179.02085,1671,40.30823529623,0.10654047676,0.106540476755,Regular
2016-09-27,2016,Sep,Sep 2016,58941.79283,52812.78251,1462,40.31586376881,0.10398411765,0.103984117648,Regular
2016-09-28,2016,Sep,Sep 2016,58796.78502,57168.56050,1581,37.18961734345,0.02769240732,0.027692407322,Regular
2016-09-29,2016,Sep,Sep 2016,57019.38967,55187.38391,1534,37.17039743807,0.03212952244,0.032129522441,Regular
2016-09-30,2016,Sep,Sep 2016,155918.38260,151036.44550,4216,36.98253856736,0.03131085007,0.031310850065,Regular
2016-10-01,2016,Oct,Oct 2016,208489.09030,201416.83760,5632,37.01865949929,0.03392145215,0.033921452148,Regular
2016-10-02,2016,Oct,Oct 2016,118580.47260,113346.95730,3173,37.37172158840,0.04413471447,0.044134714471,Regular
2016-10-03,2016,Oct,Oct 2016,142758.88110,126506.34470,3540,40.32736754237,0.11384606180,0.113846061799,Regular
2016-10-04,2016,Oct,Oct 2016,96620.98693,85491.83324,2397,40.30913096788,0.11518360600,0.115183606001,Regular
2016-10-05,2016,Oct,Oct 2016,78861.59494,69675.42915,1955,40.33841173402,0.11648465640,0.116484656403,Regular
2016-10-06,2016,Oct,Oct 2016,70279.47439,61976.30579,1740,40.39050252299,0.11814500140,0.118145001397,Regular
2016-10-07,2016,Oct,Oct 2016,87748.86289,77446.60944,2176,40.32576419577,0.11740611913,0.117406119130,Regular
2016-10-08,2016,Oct,Oct 2016,92053.32577,81209.24835,2283,40.32121146299,0.11780212534,0.117802125337,Regular
2016-10-09,2016,Oct,Oct 2016,51751.38325,45607.23410,1284,40.30481561526,0.11872434637,0.118724346368,Regular
2016-10-10,2016,Oct,Oct 2016,50934.98319,44983.77730,1263,40.32856942993,0.11683926287,0.116839262866,Regular
2016-10-11,2016,Oct,Oct 2016,36113.93487,31885.28845,896,40.30573088170,0.11709182163,0.117091821626,Regular
2016-10-12,2016,Oct,Oct 2016,31023.35977,27817.64247,768,40.39499970052,0.10333237031,0.103332370310,Regular
2016-10-13,2016,Oct,Oct 2016,22334.21253,19704.09315,521,42.86797030710,0.11776190347,0.117761903468,Regular
2016-10-14,2016,Oct,Oct 2016,69440.92880,62070.75118,1618,42.91775574784,0.10613593089,0.106135930889,Regular
2016-10-15,2016,Oct,Oct 2016,92159.02979,83371.81702,2147,42.92455975314,0.09534836456,0.095348364561,Regular
2016-10-16,2016,Oct,Oct 2016,57296.28785,52701.29461,1335,42.91856767790,0.08019704962,0.080197049624,Regular
2016-10-17,2016,Oct,Oct 2016,57184.94127,51764.93737,1332,42.93163759009,0.09478026522,0.094780265217,Regular
2016-10-18,2016,Oct,Oct 2016,40951.10428,37288.62455,954,42.92568582809,0.08943543268,0.089435432680,Regular
2016-10-19,2016,Oct,Oct 2016,37672.44729,33678.45927,877,42.95604023945,0.10601880970,0.106018809695,Regular
2016-10-20,2016,Oct,Oct 2016,38648.13752,35038.06869,906,42.65798843267,0.09340861065,0.093408610651,Regular
2016-10-21,2016,Oct,Oct 2016,96020.54537,86810.27753,2249,42.69477339707,0.09591976180,0.095919761802,Regular
2016-10-22,2016,Oct,Oct 2016,105662.59420,95930.01651,2472,42.74376788026,0.09210996345,0.092109963452,Regular
2016-10-23,2016,Oct,Oct 2016,54738.48352,49990.51929,1280,42.76444025000,0.08673905312,0.086739053125,Regular
2016-10-24,2016,Oct,Oct 2016,40131.57351,36347.69872,940,42.69316330851,0.09428672885,0.094286728854,Regular
2016-10-25,2016,Oct,Oct 2016,70402.99193,63452.76104,1650,42.66847995758,0.09872067507,0.098720675066,Regular
2016-10-26,2016,Oct,Oct 2016,62501.74070,56100.87429,1467,42.60514021813,0.10241101029,0.102411010290,Regular
2016-10-27,2016,Oct,Oct 2016,53675.21828,48201.94098,1257,42.70104875099,0.10197028490,0.101970284898,Regular
2016-10-28,2016,Oct,Oct 2016,102606.32700,92657.69953,2405,42.66375343035,0.09695920087,0.096959200869,Regular
2016-10-29,2016,Oct,Oct 2016,124988.15550,113187.84600,2929,42.67263758962,0.09441142205,0.094411422049,Regular
2016-10-30,2016,Oct,Oct 2016,67521.03749,61233.71887,1582,42.68080751580,0.09311643976,0.093116439760,Regular
2016-10-31,2016,Oct,Oct 2016,70020.59601,62316.15134,1639,42.72153508847,0.11003112097,0.110031120970,Regular
2016-11-01,2016,Nov,Nov 2016,126954.17020,110698.74290,2971,42.73112426792,0.12804169626,0.128041696262,Regular
2016-11-02,2016,Nov,Nov 2016,97558.24705,86203.87520,2284,42.71376841068,0.11638556650,0.116385566503,Regular
2016-11-03,2016,Nov,Nov 2016,97039.00987,89413.41597,2266,42.82392315534,0.07858276697,0.078582766974,Regular
2016-11-04,2016,Nov,Nov 2016,168349.26530,156675.59010,3938,42.74994040122,0.06934200265,0.069342002647,Regular
2016-11-05,2016,Nov,Nov 2016,202017.42200,189394.69370,4720,42.80030127119,0.06248336492,0.062483364925,Regular
2016-11-06,2016,Nov,Nov 2016,108459.00010,102250.16780,2537,42.75088691368,0.05724589287,0.057245892865,Regular
2016-11-07,2016,Nov,Nov 2016,112536.37710,105978.48250,2621,42.93642773750,0.05827355357,0.058273553574,Regular
2016-11-08,2016,Nov,Nov 2016,100479.93000,94692.47929,2341,42.92179837676,0.05759807665,0.057598076651,Regular
2016-11-09,2016,Nov,Nov 2016,81649.68867,77081.66057,1901,42.95091460810,0.05594666893,0.055946668927,Regular
2016-11-10,2016,Nov,Nov 2016,71529.16264,67551.25097,1666,42.93467145258,0.05561244565,0.055612445654,Regular
2016-11-11,2016,Nov,Nov 2016,160938.60160,152555.41730,3748,42.93986168623,0.05208933231,0.052089332308,Regular
2016-11-12,2016,Nov,Nov 2016,164998.84460,156263.14950,3843,42.93490621910,0.05294397740,0.052943977403,Regular
2016-11-13,2016,Nov,Nov 2016,97946.78305,93112.60891,2281,42.94028191583,0.04935510886,0.049355108861,Regular
2016-11-14,2016,Nov,Nov 2016,87834.25368,83068.26903,2046,42.92974275660,0.05426111625,0.054261116254,Regular
2016-11-15,2016,Nov,Nov 2016,95509.13498,88104.20453,2181,43.79144198991,0.07753112256,0.077531122563,Regular
2016-11-16,2016,Nov,Nov 2016,77229.97189,71428.87000,1763,43.80599653432,0.07511464459,0.075114644587,Regular
